,demand
1357,7760.827339470905
1358,7950.377226265245
1359,8412.47933901683
1360,7900.348363486325
1361,7371.745765830434
1362,7241.80461643634
1363,8044.018047560707
1364,7232.449424964578
1365,7473.201202538828
1366,7433.0710929751995
1367,8563.584290913974
1368,7621.566670340998
1369,7568.0505222702195
1370,8018.303673689161
1371,7799.122428691153
1372,6964.702243216344
1373,7521.88861392577
1374,6785.184021158321
1375,7725.617710639273
1376,7927.0920473156575
1377,7618.106787719933
1378,8365.026919385058
1379,6751.110941747405
1380,8234.653670882188
1381,7552.898027286398
1382,7730.068202099938
1383,7441.547416377853
1384,7662.959368467105
1385,7818.656924416645
1386,7173.531813289906
1387,7439.105294572515
1388,7300.5357992131685
1389,7265.315231416878
1390,7819.907131724858
1391,7600.050234942887
1392,7902.619176513132
1393,7624.405876382311
1394,7758.343042793266
1395,8542.497151935697
1396,8081.22928324906
1397,7326.486440058697
1398,7835.029751951348
1399,8001.169802573995
1400,7439.337229747541
1401,7204.526142695043
1402,7613.343982241499
1403,9632.673063195449
1404,13170.523143780365
1405,22908.57836374157
1406,25225.385921501333
1407,26690.396160656743
1408,31228.6478850527
1409,23516.588580818818
1410,28527.26405896343
1411,32455.44940699254
1412,29387.13937374807
1413,28380.36255737733
1414,22053.94832917292
1415,12237.18932608932
1416,7676.606271079599
1417,7294.650121209609
1418,7189.195046435675
1419,7670.010863278378
1420,7014.682930922607
1421,8101.973244480785
1422,7333.044696411179
1423,7322.459463011218
1424,7466.568434548568
1425,7776.018319210029
1426,7476.766830216584
1427,9107.438500382574
1428,12665.133265716539
1429,23984.6894688981
1430,27085.64326161044
1431,26570.830686240242
1432,30256.10668277807
1433,22607.12936597214
1434,27989.042041953006
1435,33206.116857956265
1436,30485.82320106012
1437,29031.19999631931
1438,20541.397953404346
1439,10766.828265722663
1440,8094.716119006621
1441,8502.10115152287
1442,7703.265242087158
1443,7432.0328422752555
1444,7208.310066747736
1445,7807.123372547027
1446,8228.080254377699
1447,7273.145801276209
1448,7552.4294597787775
1449,7461.603713371026
1450,8010.887576523518
1451,8875.911346137282
1452,13815.420259286782
1453,22517.404717110076
1454,25248.010131846517
1455,27695.58810586483
1456,29944.21314764905
1457,25586.43678402429
1458,29011.32192399968
1459,31911.26539966716
1460,28924.857149333566
1461,27361.39908142719
1462,20601.217529745303
1463,11814.18588991595
1464,7953.827221139913
1465,7092.132792763724
1466,8008.00833004258
1467,8230.421451882614
1468,7294.076333621192
1469,7584.56930652894
1470,8004.87001830555
1471,7879.160694452196
1472,7644.3136645500435
1473,8311.259255739133
1474,7661.105931654555
1475,9250.285691205789
1476,13980.618209719783
1477,23094.34050007666
1478,26405.372662743142
1479,26542.90760384573
1480,29732.070640378384
1481,25787.663414074574
1482,28505.881001129415
1483,31324.630022458117
1484,29769.680186966354
1485,26574.852306034427
1486,21758.021487858627
1487,12241.333846839125
1488,7550.571434824229
1489,6994.8923073943815
1490,7497.218625514343
1491,7495.24538798246
1492,7981.500445091163
1493,7869.866008489754
1494,7238.263553930443
1495,7806.237201856904
1496,7164.991400136421
1497,7931.652096449203
1498,8239.561763886946
1499,8530.86538770119
1500,13275.018589990097
1501,22942.823269668876
1502,24659.423841778953
1503,27948.32054856581
1504,30965.151536593658
1505,24846.925785473
1506,28164.83616626946
1507,30966.68255168083
1508,30832.676216860113
1509,30240.682386004377
1510,22095.51501358125
1511,10097.17335854354
1512,7771.612579857447
1513,6914.751787997365
1514,8159.289054390813
1515,7942.231095491818
1516,8108.46472448609
1517,8132.984310017412
1518,7805.682258960278
1519,7697.2584544624615
1520,8261.353521068591
1521,7657.259956433966
1522,7987.688642788303
1523,7466.22696365679
1524,7492.160157230169
1525,7980.043462135283
1526,7643.483631723994
1527,7577.534705361781
1528,7104.7970177531715
1529,6132.082685917293
1530,6474.450112791033
1531,6837.058983452599
1532,7374.76617182541
1533,7187.258764413082
1534,7082.450629239793
1535,6711.449582953468
1536,7054.914904821389
1537,6815.214640021193
1538,6391.642381350253
1539,6553.917063563395
1540,7576.649037944654
1541,6944.236145458229
1542,6916.779420376394
1543,7208.085298634262
1544,7223.385056165928
1545,6954.590900839024
1546,6903.478160246556
1547,6638.373937098043
1548,7663.326487839765
1549,7240.3350580469305
1550,7006.983631161569
1551,6993.970889844352
1552,6666.752678728208
1553,7367.166639620085
1554,7779.906448312622
1555,6741.379226932484
1556,7000.078490568798
1557,7575.365032219768
1558,6918.016000468221
1559,6538.822456645823
1560,6300.6741724155545
1561,7145.507488828584
1562,7674.157256323767
1563,8089.21417590242
1564,7408.639952555858
1565,8111.493976184397
1566,7177.106029854429
1567,7935.633083598016
1568,7806.363208858538
1569,7297.285704702345
1570,7948.308402954626
1571,8813.609042215068
1572,12424.536697820959
1573,22806.656011203413
1574,24662.978054430707
1575,27990.661058488422
1576,29780.99657870856
1577,24566.61261865484
1578,28426.753896225895
1579,32037.943007029775
1580,30585.971660815383
1581,26622.557997620577
1582,21165.527206584244
1583,10887.833769933415
1584,7019.840965738282
1585,7707.267362897669
1586,8279.358604090803
1587,7719.9674741169365
1588,7726.40244891054
1589,7287.519398073541
1590,7492.6227009036265
1591,8062.812942765561
1592,7420.797316056449
1593,7568.037506014757
1594,7440.859230568826
1595,9953.887966185459
1596,13932.302758632151
1597,24839.06585282566
1598,27843.963336326487
1599,28682.753814328258
1600,30958.130973014573
1601,26221.08115291018
1602,30314.573381901057
1603,33789.53238976901
1604,27156.884479748336
1605,24840.07516619578
1606,22069.934670911432
1607,11229.944965503619
1608,7877.663673560132
1609,7932.931022777037
1610,6826.122268304235
1611,7719.109176940005
1612,7479.419426337608
1613,7412.810572034594
1614,7442.030119790599
1615,8829.035649557882
1616,7739.739026291572
1617,7338.088831253849
1618,8083.36640551001
1619,9309.652329898778
1620,13892.34388404231
1621,23202.829396934107
1622,26465.375242561866
1623,26577.073275592473
1624,30887.018939432775
1625,24160.83471045971
1626,28626.061099172148
1627,30023.254272864855
1628,28436.69421186283
1629,26674.886104326622
1630,20102.521724843155
1631,9963.806459857768
1632,7514.007514448197
1633,7758.498923244694
1634,7395.3706911808085
1635,7117.294827913485
1636,7751.59840762809
1637,7929.067286731998
1638,7056.080737605742
1639,7541.794731605059
1640,7808.652374301401
1641,7502.035704133876
1642,7548.584213043834
1643,9408.32831418702
1644,11960.926943077207
1645,21200.38360302364
1646,24207.118398468483
1647,26765.199491309777
1648,31648.88860582284
1649,26730.05388971008
1650,27659.228499348315
1651,31529.16373876398
1652,28971.73215895955
1653,26720.496154778488
1654,22305.39120817334
1655,10857.306874735154
1656,8070.561944933023
1657,7671.543116453839
1658,8065.745153207299
1659,7448.714140604938
1660,7101.61486140618
1661,8422.989995839387
1662,8796.073481807938
1663,8455.517384681109
1664,7840.792509636295
1665,7881.440159038107
1666,7907.22619722701
1667,9200.584660572038
1668,14516.25240553361
1669,24560.892459824106
1670,27848.28410516021
1671,28461.584033550156
1672,32638.919655200876
1673,24906.82684274596
1674,28486.399943092227
1675,30787.829764608072
1676,31812.197315749665
1677,29926.978110712906
1678,21120.953253204632
1679,11574.088696532166
1680,7520.365143441925
1681,7529.374833693587
1682,7201.890288604843
1683,8247.676912835988
1684,7440.345459399594
1685,7348.039751120109
1686,7591.461005887885
1687,7548.749616165591
1688,7584.349305073886
1689,7454.148162736519
1690,8209.563770544526
1691,7722.91276591534
1692,7812.321972547752
1693,7668.264761762336
1694,7386.13923497821
1695,7698.689192487837
1696,7563.134353968911
1697,7852.388905199882
1698,7761.031677504403
1699,7425.763945886427
1700,7858.974367201415
1701,7495.736479945186
1702,7977.892379445193
1703,7400.745805107643
1704,7590.704517352077
1705,7584.50002149257
1706,7388.912130428454
1707,7663.950719747095
1708,7483.796930961751
1709,7531.983028631313
1710,10081.661492598249
1711,9528.335296880381
1712,8876.32436754665
1713,9478.501171557844
1714,9025.109270514322
1715,8735.834327850864
1716,7353.5519260417805
1717,8064.937103567143
1718,7077.979069970004
1719,7376.368714450318
1720,7342.45267579264
1721,7478.250917082807
1722,8035.105376591014
1723,7655.543497716537
1724,8096.7972289698155
1725,7484.065029932204
1726,8072.224815757568
1727,7605.916868088687
1728,7977.665096571195
1729,7599.160105424471
1730,8166.583227891584
1731,8364.752579333059
1732,7474.490919237358
1733,7955.903358434603
1734,7823.461180247768
1735,7214.372516227468
1736,7583.280270219247
1737,7922.945627936779
1738,9798.117380109126
1739,12584.393720039392
1740,22432.33227993635
1741,25887.44396975455
1742,27482.00512763314
1743,28712.320811242913
1744,24250.91134213357
1745,27181.25608479398
1746,31643.533714319678
1747,26492.055490338804
1748,26257.27761756849
1749,20757.761094578276
1750,10575.591694483035
1751,6016.603316698923
1752,6741.895737596877
1753,6474.716776070125
1754,7408.602638506275
1755,7354.110886991552
1756,6976.461965422541
1757,7561.407859060571
1758,7982.151560609362
1759,7948.272284287986
1760,7018.578818197254
1761,8238.697256524958
1762,9024.165427831871
1763,12020.257034225167
1764,24389.699267368567
1765,23526.08657889838
1766,28022.91280158305
1767,32064.91739534499
1768,26115.871123813453
1769,28631.646625967984
1770,29587.504815152563
1771,30342.593062779437
1772,27611.15096117939
1773,21771.958195215142
1774,9790.896966859915
1775,6851.006926539345
1776,6891.794947806463
1777,6729.306057217818
1778,6727.851210088785
1779,7673.3642898757325
1780,7252.42115784743
1781,7610.694661728695
1782,7820.279565224949
1783,7040.377238130855
1784,7703.48350241099
1785,7507.388685539324
1786,9113.422283090398
1787,13748.874354986801
1788,22802.802717029175
1789,23204.151656566715
1790,28556.19349848074
1791,29507.021841772617
1792,22464.356437322873
1793,28982.72288730528
1794,31210.837138737774
1795,27292.16873759436
1796,26469.653730209397
1797,20778.237837487297
1798,9844.116302809129
1799,6923.934494107164
1800,6794.067803810237
1801,6973.800264287567
1802,7223.008576491219
1803,6825.729216016
1804,6761.147586305423
1805,7171.787248962747
1806,7003.492800503146
1807,7513.683977451161
1808,6731.845744254118
1809,6472.395809072694
1810,8778.11477415999
1811,12104.85956300499
1812,22216.478679293836
1813,24766.708889897836
1814,29045.031072900074
1815,27519.591785214725
1816,21427.877702318307
1817,26324.656886998444
1818,28737.1224223562
1819,29886.041711268317
1820,25506.864936618436
1821,20038.2828749084
1822,10309.269036151085
1823,6406.049431589591
1824,7178.53520563268
1825,6939.929718157263
1826,7313.800441226211
1827,6797.099594619666
1828,6413.519790003312
1829,7003.464878476064
1830,7291.391819122896
1831,6898.834379791637
1832,6470.391803914101
1833,6756.514552711322
1834,8646.4866495439
1835,12873.195692923793
1836,21498.853542147222
1837,23840.968043448876
1838,23926.428534618466
1839,29323.525456557407
1840,24578.946921264276
1841,32829.13192207049
1842,30716.57390812221
1843,31385.940387307943
1844,26766.966583882655
1845,19741.171567940106
1846,10869.211218806608
1847,7389.636010153203
1848,6493.558475813638
1849,7041.132586097699
1850,7233.483952009439
1851,6502.616319022479
1852,6961.423521773307
1853,6906.842815373193
1854,7075.876868030172
1855,7576.55292270518
1856,6684.7549127465845
1857,6671.439283883353
1858,7145.341614167408
1859,6987.041508666759
1860,6915.420983974698
1861,6222.617735269409
1862,6944.524709434862
1863,6908.920167823914
1864,6836.293117085433
1865,6703.6968042212275
1866,6746.401453353027
1867,6737.307179198882
1868,7326.702002448988
1869,7056.70823704304
1870,7146.83876081566
1871,7005.867693463549
1872,7121.959546110358
1873,6687.269508752347
1874,7378.431352118333
1875,7101.416894795694
1876,7283.6785654131845
1877,6927.240328177068
1878,7053.697194959236
1879,7139.743123362526
1880,6929.813858700248
1881,6625.585545604425
1882,7010.317638321139
1883,7397.678772434605
1884,7141.6154714680015
1885,6624.263069648307
1886,7067.8601050090865
1887,7236.441177843265
1888,7065.192106486054
1889,6734.945809258949
1890,6521.533144019644
1891,7302.888491864258
1892,7048.342376171735
1893,7913.127794054419
1894,7126.459569708885
1895,7184.567275127587
1896,6735.068980122661
1897,7134.924680392959
1898,7517.64779527379
1899,7015.447106956569
1900,6870.89875271556
1901,6933.678851164907
1902,6121.133372843701
1903,7117.190438708726
1904,7222.425087651312
1905,6556.41705029759
1906,8834.67833984977
1907,12838.458297144392
1908,20632.308896753493
1909,23118.650360597738
1910,26233.319692426343
1911,27870.49232526581
1912,25392.218165419123
1913,29046.172559671722
1914,30758.659511045567
1915,30076.78843100073
1916,24579.061653530694
1917,20362.962843823017
1918,10574.392490477308
1919,6927.450234647334
1920,6769.224828205764
1921,6887.1894889383
1922,7188.437897872819
1923,6781.779809282595
1924,7095.56931994994
1925,7606.346233693641
1926,7562.336041948855
1927,7247.949161952649
1928,7868.596191748692
1929,8075.658040187104
1930,9414.64751961456
1931,13225.81279064704
1932,23749.31667261263
1933,23695.590522657447
1934,25690.496539761247
1935,30716.6515246919
1936,22609.779079795706
1937,27367.2868935902
1938,32826.280385428465
1939,27553.399169283915
1940,26833.33600984367
1941,21413.4536255641
1942,9956.113897082274
1943,6220.042734144703
1944,6498.490434574318
1945,6995.325850258008
1946,6757.751969767064
1947,7332.229123033302
1948,7340.599103552659
1949,6546.236314439749
1950,7078.507203832984
1951,6917.616499748433
1952,7049.133623463818
1953,6729.426423635075
1954,7900.7187774301265
1955,11969.318183799794
1956,23693.38897377185
1957,24703.25008762083
1958,27467.640143312125
1959,30306.998786006487
1960,24990.4132166763
1961,27851.12271156382
1962,28884.19627425386
1963,29375.17841307292
1964,27425.220206192622
1965,20619.410622726617
1966,10280.540582850954
1967,7324.610876284098
1968,6699.0278872483395
1969,7183.5857567797875
1970,7323.0711382795735
1971,7191.564086637219
1972,7206.895022395209
1973,7034.465768121342
1974,6780.3535157450615
1975,6449.363724428639
1976,7040.740208769252
1977,7086.623592240751
1978,7689.21259514527
1979,13416.054840165883
1980,23539.381922675617
1981,25457.299542406025
1982,27561.864482442514
1983,29915.66173786059
1984,25731.24339517331
1985,29147.536914617678
1986,29690.08115011011
1987,29396.778104266832
1988,27614.620084103408
1989,20265.435924560574
